# {"t_start": 1601112995.4600706, "env_id": "goalnavigation-v0"} 
r,l,t
-5,6,30.981987
-10,10,31.009944
-10,10,31.036867
-10,10,31.062798
-10,10,31.088732
-10,10,31.115657
-7,8,31.135605
-10,10,31.161535
-10,10,31.190457
-10,10,31.307144
-10,10,31.33307
-10,10,31.358009
-10,10,31.384937
-10,10,31.411864
-10,10,31.507611
-10,10,31.533539
-10,10,31.560472
-8,9,31.617313
-10,10,31.646237
-10,10,31.672172
-10,10,31.700095
-10,10,31.727981
-10,10,31.813792
-10,10,31.840731
-10,10,31.866649
-10,10,31.893575
-10,10,31.919506
-10,10,32.002279
-10,10,32.029221
-10,10,32.055145
-10,10,32.081043
-10,10,32.10601
-10,10,32.17279
-10,10,32.198867
-10,10,32.226792
-10,10,32.255715
-10,10,32.281606
-10,10,32.307589
-10,10,32.334502
-10,10,32.360434
-10,10,32.44521
-10,10,32.492095
-10,10,32.55691
-10,10,32.614734
-10,10,32.639703
-10,10,32.70352
-10,10,32.729446
-9,10,32.759364
-10,10,32.787293
-10,10,32.815179
-10,10,32.84215
-10,10,32.869075
-10,10,32.896005
-10,10,33.018648
-10,10,33.044567
-10,10,33.091493
-10,10,33.117411
-10,10,33.143343
-10,10,33.168274
-10,10,33.194207
-10,10,33.221134
-6,7,33.239088
-10,10,33.345808
-10,10,33.375729
-10,10,33.467482
-10,10,33.494412
-10,10,33.520343
-10,10,33.546271
-10,10,33.573797
-10,10,33.599716
-10,10,33.626643
-10,10,33.652573
-10,10,33.678504
-10,10,33.793199
-10,10,33.821123
-10,10,33.847055
-6,7,33.866001
-5,6,33.881983
-10,10,33.90888
-10,10,33.936816
-10,10,33.962751
-7,8,33.983691
-7,8,34.005631
-10,10,34.099379
-10,10,34.162219
-10,10,34.189147
-10,10,34.21503
-10,10,34.242006
-10,10,34.268887
-10,10,34.297811
-10,10,34.324775
-10,10,34.352701
-10,10,34.378631
-10,10,34.479372
-10,10,34.507305
-10,10,34.534223
-10,10,34.595055
-10,10,34.621983
-6,7,34.671864
-9,10,34.697752
-10,10,34.725706
-10,10,34.751635
-10,10,34.834411
-10,10,34.859346
-10,10,34.886276
-10,10,34.912209
-10,10,34.945156
-10,10,34.972087
-10,10,34.998004
-10,10,35.085785
-10,10,35.111711
-10,10,35.137645
-10,10,35.164535
-10,10,35.191506
-10,10,35.219387
-10,10,35.298215
-4,5,35.313171
-10,10,35.356063
-10,10,35.382993
-10,10,35.449818
-10,10,35.475743
-10,10,35.503666
-10,10,35.530595
-10,10,35.556526
-10,10,35.582432
-10,10,35.60739
-10,10,35.708116
-10,10,35.733061
-10,10,35.75899
-10,10,35.785922
-10,10,35.812847
-9,10,35.840764
-10,10,35.86869
-10,10,35.954463
-7,8,35.974407
-10,10,36.001338
-8,9,36.025272
-10,10,36.051204
-4,5,36.064149
-10,10,36.159402
-10,10,36.186327
-10,10,36.212259
-10,10,36.239186
-10,10,36.26507
-9,10,36.33592
-10,10,36.362848
-9,10,36.388775
-10,10,36.414669
-10,10,36.499909
-9,10,36.52584
-10,10,36.551771
-10,10,36.618592
-10,10,36.644523
-10,10,36.673445
-10,10,36.701371
-10,10,36.727301
-10,10,36.754229
-5,6,36.824043
-10,10,36.849973
-10,10,36.875904
-10,10,36.948711
-10,10,36.977632
-4,5,36.991595
-10,10,37.01952
-10,10,37.043456
-10,10,37.070384
-10,10,37.095318
-10,10,37.122245
-10,10,37.229957
-10,10,37.255888
-10,10,37.281819
-10,10,37.306752
-10,10,37.332682
-10,10,37.418453
-10,10,37.447376
-10,10,37.477297
-10,10,37.50622
-10,10,37.534146
-10,10,37.619979
-5,6,37.635874
-10,10,37.662843
-9,10,37.68877
-10,10,37.715699
-4,5,37.774501
-10,10,37.826367
-10,10,37.850298
-10,10,37.876229
-8,9,37.900165
-10,10,37.925099
-10,10,37.951029
-10,10,38.040789
-10,10,38.06672
-8,9,38.090656
-4,5,38.12656
-5,6,38.142517
